91;247;9547;1879;24,14,0,2,15,23,13,5,20,17,16,11,4,9,10,1,22,19,7,21,18,3,8,6,12
92;215;3561;756;14,3,22,17,15,9,21,13,2,24,18,19,4,16,5,12,8,6,7,11,23,0,10,20,1
93;212;3494;689;16,23,0,8,12,10,13,14,6,2,11,20,17,4,15,1,22,19,7,21,18,3,24,9,5
94;211;4190;884;3,24,15,12,6,4,5,23,8,16,9,2,14,18,17,1,20,19,7,13,22,21,10,11,0
95;207;3989;634;3,14,15,8,12,4,5,18,6,24,16,2,9,19,17,1,10,20,7,23,22,21,13,11,0
96;257;7957;1111;23,10,4,0,22,15,16,14,21,13,20,17,11,18,2,5,24,9,19,1,7,3,8,6,12
97;225;4207;766;24,16,12,23,20,13,3,4,10,11,14,8,0,9,6,1,22,19,7,2,15,17,21,18,5
98;217;5427;856;16,14,21,4,2,5,18,10,17,9,3,22,24,20,15,12,8,6,7,11,19,23,0,13,1
99;231;5745;867;3,14,20,8,12,9,10,11,6,23,4,5,16,19,24,1,21,22,7,2,15,17,13,0,18
100;216;3730;607;3,14,11,12,22,0,23,13,21,6,16,10,8,18,20,1,5,19,7,9,24,4,17,2,15
101;206;5376;864;3,5,15,18,22,4,24,10,21,16,9,2,14,20,17,1,13,19,7,6,12,8,23,11,0
102;250;7694;1188;5,24,19,17,15,8,3,14,2,16,9,6,4,18,12,1,10,20,7,23,22,21,13,11,0
103;222;5937;914;3,16,5,8,12,17,23,14,6,24,4,15,9,19,2,1,21,22,7,11,20,10,13,0,18
104;225;6452;955;16,4,19,24,5,8,3,14,9,15,17,6,2,18,12,1,21,22,7,10,20,23,13,11,0
105;237;4750;744;23,4,15,13,0,9,2,14,11,20,17,5,10,16,24,1,18,19,7,6,12,8,3,21,22
106;227;4543;706;9,14,12,5,15,16,19,18,2,17,3,6,4,24,8,1,21,22,7,10,20,23,13,11,0
107;197;4091;651;19,18,13,5,20,23,22,14,10,24,21,0,9,3,11,12,8,6,7,17,16,4,2,15,1
108;254;6999;1188;10,24,16,13,0,2,14,5,11,15,9,4,23,20,17,1,22,19,7,6,12,8,3,21,18
109;239;6355;1234;9,4,19,8,12,14,23,24,6,3,17,15,16,5,2,1,21,22,7,11,20,10,13,0,18
110;201;4654;783;19,14,15,5,7,4,13,3,1,9,16,2,24,18,17,12,8,6,20,0,22,21,23,11,10
111;190;3787;840;14,24,5,17,15,8,23,3,2,16,9,6,4,18,12,1,20,19,7,13,22,21,10,11,0
112;199;2559;575;10,3,5,13,0,4,18,21,11,23,14,9,16,22,24,1,20,19,7,2,15,17,8,6,12
113;190;3051;514;23,24,15,13,0,2,5,14,11,17,9,10,4,16,20,12,8,6,7,18,19,3,21,22,1
114;245;9408;1427;6,3,18,12,20,0,13,16,10,11,14,21,23,8,22,15,17,2,7,24,1,19,4,9,5
115;282;7512;1107;5,16,20,18,22,8,10,24,21,3,23,12,14,9,6,1,15,19,7,17,11,4,2,13,0
116;217;3311;562;3,14,17,8,12,11,2,9,6,23,4,13,16,24,0,1,20,19,7,5,15,10,18,21,22
117;238;5459;821;14,6,19,17,15,5,12,3,2,4,8,24,16,18,9,1,21,22,7,10,20,23,13,11,0
118;254;4502;727;9,24,1,8,12,23,19,3,6,11,13,20,0,5,10,22,18,21,7,16,15,14,4,17,2
